7	3495	206151	10564686	237180	319391	20180710	20180812	082800	1358	ZZ			26
7	3496	206148	10600486	246158	319387	20180710	20180812	082900		ZZ			26
7	3497	205283	10619437	257711	318520	20180710	20180812	083000	630	ZZ			26
7	3498	205281	10618979	257253	318518	20180710	20180812	083100		ZZ			26
7	3499	208482	10619146	257420	321937	20180710	20180812	083200	316	ZZ			26
7	3500	250386	10710287	297907	365799	20180710	20180812	083300	242	ZZ			26
7	3501	229270	10603361	248987	343722	20180710	20180812	083400		ZZ			26
7	3502	206703	10600606	246398	319965	20180710	20180812	083500	985	ZZ			26
7	3503	204973	10564466	236960	318207	20180710	20180812	083600	2130	ZZ			26
7	3504	225908	10564438	236932	340112	20180710	20180812	083700	261	ZZ			26
7	3505	205285	10564786	237280	318522	20180710	20180812	083800		ZZ			26
7	3506	205287	10564706	237200	318524	20180710	20180812	083900		ZZ			26
7	3507	232285	10636939	244047	346868	20180710	20180812	084000	1475	ZZ			12
7	3508	231849	11870157	644793	346425	20180710	20180812	084100	84	ZZ			12
7	3509	205289	10619756	258030	318526	20180710	20180812	084200		ZZ			12
7	3510	205291	10371202	10050077	318528	20180710	20180812	084300	1660	ZZ			12
7	3511	205271	10564692	237186	318508	20180710	20180812	084400	256	ZZ			12
7	3512	205269	10564684	237178	318506	20180710	20180812	084500	472	ZZ			12
7	3513	226976	10564484	236978	341218	20180710	20180812	084600	603	ZZ			12
7	3514	206273	10639074	250871	319512	20180710	20180812	084700		AA			12
7	3515	206271	10564671	237165	319510	20180710	20180812	084800	790	ZZ			12
7	3516	205258	10599963	245635	318495	20180710	20180812	084900	617	ZZ			12
7	3517	207192	10564505	236999	320544	20180710	20180812	085000	365	ZZ			12
7	3518	206709	10564487	236981	319971	20180710	20180812	085100	1134	ZZ			12
7	3519	205265	10564699	237193	318502	20180710	20180812	085200	799	ZZ			12
7	3520	205272	10564708	237202	318509	20180710	20180812	085300	1288	ZZ			12
7	3521	227809	10576987	237577	342177	20180710	20180812	085400	833	ZZ			12
7	3522	205274	10600180	245852	318511	20180710	20180812	085500	645	ZZ			12
7	3523	205278	10564534	237028	318515	20180710	20180812	085600	488	ZZ			12
7	3524	205276	10944943	360518	318513	20180710	20180812	085700	170	ZZ			12
7	3525	205769	10564891	237385	319008	20180710	20180812	085800		ZZ			12
7	3526	205762	10564895	237389	319001	20180710	20180812	085900		ZZ			12
7	3527	205772	10564904	237398	319011	20180710	20180812	090000	705	ZZ			12
7	3528	205765	10564897	237391	319005	20180710	20180812	090100	944	ZZ			12
7	3529	205011	10564533	237027	318245	20180710	20180812	090200	1017	ZZ			12
7	3530	205084	10639568	251365	318318	20180710	20180812	090300	704	ZZ			12
7	3531	205222	10564667	237161	318459	20180710	20180812	090400		ZZ			12
7	3532	205225	10564705	237199	318462	20180710	20180812	090500	669	ZZ			12
7	3533	205092	10600466	246138	318326	20180710	20180812	090600	463	ZZ			12
7	3534	211526	10603382	249008	325225	20180710	20180812	090700	397	ZZ			12
7	3535	214055	10603411	249037	327796	20180710	20180812	090800	1088	ZZ			12
7	3536	206847	10564510	237004	320109	20180710	20180812	090900		ZZ			12
7	3537	204994	10619136	257410	318228	20180710	20180812	091000	721	ZZ			12
7	3538	205005	10619447	257721	318239	20180710	20180812	091100	614	ZZ			12
